"Time","hestia/local/temperature.mean"
2023-07-21 14:45:00,86 °F
2023-07-21 16:00:00,87 °F
2023-07-21 16:10:00,86.5 °F
2023-07-21 16:15:00,86 °F
2023-07-21 16:25:00,85 °F
2023-07-21 17:05:00,84 °F
2023-07-21 18:00:00,83 °F
2023-07-21 18:05:00,84 °F
2023-07-21 18:20:00,84.5 °F
2023-07-21 18:50:00,83.3 °F
2023-07-21 19:45:00,82 °F
2023-07-21 19:50:00,83 °F
2023-07-21 20:15:00,84 °F
2023-07-21 22:10:00,84.7 °F
2023-07-21 23:30:00,84 °F
2023-07-21 23:35:00,83 °F
2023-07-21 23:55:00,82 °F
2023-07-22 00:00:00,83 °F
2023-07-22 00:10:00,84 °F
2023-07-22 02:45:00,84.5 °F
2023-07-22 02:50:00,83 °F
2023-07-22 03:05:00,82.5 °F
2023-07-22 03:20:00,84 °F
2023-07-22 09:35:00,84.5 °F
2023-07-22 09:45:00,83 °F
2023-07-22 10:00:00,82 °F
2023-07-22 10:05:00,83 °F
2023-07-22 10:15:00,84 °F
2023-07-22 12:15:00,84.5 °F
2023-07-22 12:30:00,83 °F
2023-07-22 12:55:00,82 °F
2023-07-22 13:00:00,83 °F
2023-07-22 13:10:00,84 °F
2023-07-22 14:30:00,84.5 °F
2023-07-22 14:45:00,83 °F
2023-07-22 15:30:00,82.5 °F
2023-07-22 15:35:00,82 °F
2023-07-22 16:15:00,83 °F
2023-07-22 16:45:00,84 °F
2023-07-22 18:10:00,84.5 °F
2023-07-22 18:15:00,84.5 °F
2023-07-22 18:35:00,83 °F
2023-07-22 19:20:00,82.5 °F
2023-07-22 19:35:00,84 °F
2023-07-22 21:20:00,83 °F
2023-07-22 21:30:00,82 °F
2023-07-22 21:50:00,81.3 °F
2023-07-22 21:55:00,82 °F
2023-07-22 22:00:00,83 °F
2023-07-22 22:30:00,83.5 °F
2023-07-22 22:40:00,82 °F
2023-07-22 22:45:00,81 °F
2023-07-22 22:50:00,82 °F
2023-07-22 22:55:00,83 °F
2023-07-22 23:05:00,83.7 °F
2023-07-22 23:10:00,83 °F
2023-07-22 23:20:00,82 °F
2023-07-22 23:50:00,81.5 °F
2023-07-22 23:55:00,81.5 °F
2023-07-23 00:10:00,83 °F
2023-07-23 01:45:00,83.5 °F
2023-07-23 01:50:00,84 °F
2023-07-23 01:55:00,83.5 °F
2023-07-23 02:05:00,83.5 °F
2023-07-23 02:15:00,83 °F
2023-07-23 02:20:00,83.7 °F
2023-07-23 05:55:00,83.5 °F
2023-07-23 06:10:00,83.5 °F
2023-07-23 06:20:00,83.4 °F
2023-07-23 06:25:00,83.7 °F
2023-07-23 06:30:00,83.5 °F
2023-07-23 09:20:00,83 °F
2023-07-23 09:35:00,84 °F
2023-07-23 09:40:00,83 °F
2023-07-23 09:45:00,83.5 °F
2023-07-23 10:05:00,83.7 °F
2023-07-23 10:30:00,84.5 °F
2023-07-23 12:05:00,84.5 °F
2023-07-23 12:15:00,84.5 °F
2023-07-23 12:20:00,84.5 °F
2023-07-23 12:25:00,84.6 °F
2023-07-23 14:45:00,84.5 °F
2023-07-23 14:50:00,84 °F
2023-07-23 15:15:00,83 °F
2023-07-23 15:20:00,83.5 °F
2023-07-23 16:20:00,84 °F
2023-07-23 17:50:00,84.7 °F
2023-07-23 18:15:00,84.5 °F
2023-07-23 19:25:00,85.5 °F
2023-07-23 19:40:00,84 °F
2023-07-23 19:45:00,83 °F
2023-07-23 19:50:00,82 °F
2023-07-23 19:55:00,83.5 °F
2023-07-23 20:20:00,84.5 °F
2023-07-23 20:25:00,83 °F
2023-07-23 20:35:00,84 °F
2023-07-23 20:45:00,84.5 °F
2023-07-23 20:50:00,84.7 °F
2023-07-23 21:40:00,84 °F
2023-07-23 22:35:00,83 °F
2023-07-23 22:50:00,82 °F
2023-07-23 22:55:00,83 °F
2023-07-23 23:05:00,84 °F
2023-07-24 00:55:00,84.5 °F
2023-07-24 01:05:00,83 °F
2023-07-24 01:15:00,82 °F
2023-07-24 01:20:00,83 °F
2023-07-24 01:35:00,84 °F
2023-07-24 08:40:00,84.5 °F
2023-07-24 08:45:00,84.7 °F
2023-07-24 08:55:00,84.5 °F
2023-07-24 09:05:00,84 °F
2023-07-24 09:10:00,84.5 °F
2023-07-24 09:15:00,85 °F
2023-07-24 09:25:00,84.3 °F
2023-07-24 09:30:00,84.6 °F
2023-07-24 12:10:00,86 °F
2023-07-24 12:15:00,85.5 °F
2023-07-24 12:20:00,85.3 °F
2023-07-24 12:25:00,85.7 °F
2023-07-24 12:30:00,85.5 °F
2023-07-24 14:25:00,87 °F
2023-07-24 16:30:00,86 °F
2023-07-24 16:35:00,85 °F
2023-07-24 16:55:00,84 °F
2023-07-24 17:40:00,83.5 °F
2023-07-24 17:45:00,85 °F
2023-07-24 17:50:00,84.3 °F
2023-07-24 17:55:00,83 °F
2023-07-24 18:00:00,83 °F
2023-07-24 18:30:00,82.5 °F
2023-07-24 18:35:00,82.5 °F
2023-07-24 18:40:00,82.3 °F
2023-07-24 18:45:00,83 °F
2023-07-24 18:50:00,84 °F
2023-07-24 19:10:00,84.5 °F
2023-07-24 19:15:00,83 °F
2023-07-24 19:25:00,82.5 °F
2023-07-24 19:30:00,84 °F
2023-07-24 19:55:00,84.5 °F
2023-07-24 20:05:00,83 °F
2023-07-24 20:10:00,82.5 °F
2023-07-24 20:15:00,84 °F
2023-07-24 20:30:00,84.5 °F
2023-07-24 20:35:00,83 °F
2023-07-24 20:45:00,82.3 °F
2023-07-24 20:50:00,83 °F
2023-07-24 20:55:00,83.7 °F
2023-07-24 21:35:00,85 °F
2023-07-24 23:05:00,84 °F
2023-07-24 23:20:00,83 °F
2023-07-24 23:35:00,82.5 °F
2023-07-24 23:45:00,84 °F
2023-07-25 00:25:00,84.5 °F
2023-07-25 00:35:00,83 °F
2023-07-25 00:45:00,82 °F
2023-07-25 00:50:00,83 °F
2023-07-25 01:00:00,84 °F
2023-07-25 03:35:00,84.5 °F
2023-07-25 03:45:00,83 °F
2023-07-25 03:55:00,82.5 °F
2023-07-25 04:10:00,84 °F
2023-07-25 08:55:00,84.7 °F
2023-07-25 09:00:00,84.5 °F
2023-07-25 12:20:00,86 °F
2023-07-25 15:10:00,86.7 °F
2023-07-25 15:35:00,86 °F
2023-07-25 15:45:00,85 °F
2023-07-25 16:15:00,84 °F
2023-07-25 16:35:00,85 °F
2023-07-25 16:50:00,86 °F
2023-07-25 17:55:00,85 °F
2023-07-25 18:10:00,84 °F
2023-07-25 18:45:00,83 °F
2023-07-25 18:50:00,82.3 °F
2023-07-25 19:30:00,84 °F
2023-07-25 20:00:00,85 °F
2023-07-25 20:05:00,84.5 °F
2023-07-25 20:10:00,84.3 °F
2023-07-25 20:15:00,85 °F
2023-07-25 22:20:00,85.5 °F
2023-07-25 23:20:00,84 °F
2023-07-25 23:40:00,83 °F
2023-07-26 00:00:00,82.5 °F
2023-07-26 00:15:00,84 °F
2023-07-26 01:50:00,84.5 °F
2023-07-26 01:55:00,83 °F
2023-07-26 02:10:00,82.3 °F
2023-07-26 02:15:00,82.7 °F
2023-07-26 02:35:00,84 °F
2023-07-26 12:55:00,84.5 °F
2023-07-26 13:00:00,85 °F
2023-07-26 13:05:00,84.3 °F
2023-07-26 13:10:00,84.6 °F
2023-07-26 13:15:00,84.5 °F
2023-07-26 14:05:00,84 °F
2023-07-26 14:15:00,83 °F
2023-07-26 14:50:00,82.5 °F
2023-07-26 14:55:00,82.5 °F
2023-07-26 15:00:00,82.5 °F
2023-07-26 15:05:00,82.3 °F
2023-07-26 15:10:00,82.5 °F
2023-07-26 16:15:00,81.5 °F
2023-07-26 16:25:00,83 °F
2023-07-26 16:55:00,84 °F
2023-07-26 17:00:00,83 °F
2023-07-26 17:10:00,82.3 °F
2023-07-26 17:15:00,82.6 °F
2023-07-26 17:20:00,82 °F
2023-07-26 18:05:00,81.5 °F
2023-07-26 18:15:00,83 °F
2023-07-26 18:35:00,83.7 °F
2023-07-26 19:15:00,85 °F
2023-07-26 19:20:00,84.5 °F
2023-07-26 23:20:00,84 °F
2023-07-26 23:35:00,83 °F
2023-07-26 23:55:00,82.5 °F
2023-07-27 00:00:00,82.5 °F
2023-07-27 00:10:00,84 °F
2023-07-27 00:40:00,84.5 °F
2023-07-27 00:50:00,83 °F
2023-07-27 01:00:00,82 °F
2023-07-27 01:05:00,83 °F
2023-07-27 01:15:00,84 °F
2023-07-27 02:20:00,84.5 °F
2023-07-27 02:25:00,83 °F
2023-07-27 02:35:00,82 °F
2023-07-27 02:40:00,83 °F
2023-07-27 02:50:00,84 °F
2023-07-27 05:20:00,84.5 °F
2023-07-27 05:30:00,83 °F
2023-07-27 05:35:00,82 °F
2023-07-27 05:40:00,83 °F
2023-07-27 06:00:00,84 °F
2023-07-27 08:35:00,83 °F
2023-07-27 08:40:00,83.5 °F
2023-07-27 08:45:00,82 °F
2023-07-27 09:00:00,83 °F
2023-07-27 09:15:00,84 °F
2023-07-27 11:40:00,84.7 °F
2023-07-27 13:10:00,84 °F
2023-07-27 13:20:00,83.3 °F
2023-07-27 13:30:00,82 °F
2023-07-27 13:35:00,83 °F
2023-07-27 13:40:00,84 °F
2023-07-27 14:00:00,84.5 °F
2023-07-27 14:05:00,83 °F
2023-07-27 14:15:00,82.5 °F
2023-07-27 14:20:00,84 °F
2023-07-27 14:45:00,83 °F
2023-07-27 14:55:00,82.3 °F
2023-07-27 15:35:00,81.5 °F
2023-07-27 15:40:00,83 °F
2023-07-27 15:55:00,83.5 °F
2023-07-27 16:00:00,82 °F
2023-07-27 16:05:00,82.5 °F
2023-07-27 16:20:00,81.5 °F
2023-07-27 16:30:00,83 °F
2023-07-27 16:50:00,83.5 °F
2023-07-27 17:00:00,82.3 °F
2023-07-27 17:25:00,81.5 °F
2023-07-27 17:30:00,83 °F
2023-07-27 18:00:00,82 °F
2023-07-27 18:10:00,81 °F
2023-07-27 19:10:00,80.5 °F
2023-07-27 19:20:00,82 °F
2023-07-27 19:30:00,82.5 °F
2023-07-27 19:40:00,82.7 °F
2023-07-27 20:45:00,84 °F
2023-07-27 20:50:00,83.5 °F
2023-07-27 23:35:00,83 °F
2023-07-27 23:45:00,82 °F
2023-07-28 00:05:00,83 °F
2023-07-28 00:20:00,84 °F
2023-07-28 11:10:00,84.5 °F
2023-07-28 11:15:00,84.7 °F
2023-07-28 14:00:00,86 °F
2023-07-28 16:25:00,85 °F
2023-07-28 17:00:00,84 °F
2023-07-28 17:50:00,83 °F
2023-07-28 18:55:00,82 °F
2023-07-28 19:00:00,82.7 °F
2023-07-28 19:20:00,84 °F
2023-07-28 21:15:00,84.5 °F
2023-07-28 21:20:00,84.6 °F
2023-07-28 23:50:00,84 °F
2023-07-29 00:00:00,83 °F
2023-07-29 00:15:00,82 °F
2023-07-29 00:20:00,83 °F
2023-07-29 00:25:00,84 °F
2023-07-29 01:30:00,84.5 °F
2023-07-29 01:35:00,83 °F
2023-07-29 01:45:00,82 °F
2023-07-29 01:50:00,83 °F
2023-07-29 02:00:00,84 °F
2023-07-29 07:55:00,83 °F
2023-07-29 08:05:00,82.3 °F
2023-07-29 08:20:00,82.7 °F
2023-07-29 09:55:00,83.7 °F
2023-07-29 10:00:00,83 °F
2023-07-29 10:05:00,83.5 °F
2023-07-29 10:30:00,84 °F
2023-07-29 10:40:00,83.3 °F
2023-07-29 10:45:00,83.6 °F
2023-07-29 10:50:00,83.5 °F
2023-07-29 13:20:00,83 °F
2023-07-29 13:25:00,82 °F
2023-07-29 13:45:00,81.3 °F
2023-07-29 13:50:00,82 °F
2023-07-29 13:55:00,83 °F
2023-07-29 14:00:00,83.5 °F
2023-07-29 14:05:00,82 °F
2023-07-29 14:15:00,81 °F
2023-07-29 14:20:00,82 °F
2023-07-29 14:25:00,83 °F
2023-07-29 14:30:00,83.5 °F
2023-07-29 14:40:00,82 °F
2023-07-29 14:50:00,81.5 °F
2023-07-29 14:55:00,83 °F
2023-07-29 15:00:00,84 °F
2023-07-29 15:05:00,83 °F
2023-07-29 15:10:00,82 °F
2023-07-29 15:20:00,81.5 °F
2023-07-29 15:25:00,83 °F
2023-07-29 15:35:00,83.5 °F
2023-07-29 15:40:00,82 °F
2023-07-29 16:00:00,83 °F
2023-07-29 16:10:00,84 °F
2023-07-29 16:55:00,84.5 °F
2023-07-29 17:00:00,83 °F
2023-07-29 17:15:00,82.5 °F
2023-07-29 17:20:00,84 °F
2023-07-29 17:40:00,84.5 °F
2023-07-29 17:50:00,83 °F
2023-07-29 18:00:00,82.5 °F
2023-07-29 18:05:00,84 °F
2023-07-29 18:25:00,85 °F
2023-07-29 18:30:00,84 °F
2023-07-29 18:35:00,83 °F
2023-07-29 18:45:00,82.5 °F
2023-07-29 18:50:00,84 °F
2023-07-29 19:05:00,85 °F
2023-07-29 19:10:00,84 °F
2023-07-29 19:15:00,83 °F
2023-07-29 19:25:00,82.5 °F
2023-07-29 19:30:00,84 °F
2023-07-29 20:05:00,84.5 °F
2023-07-29 20:15:00,83 °F
2023-07-29 20:20:00,82 °F
2023-07-29 20:45:00,81.5 °F
2023-07-29 20:50:00,83 °F
2023-07-29 20:55:00,84 °F
2023-07-29 22:00:00,85 °F
2023-07-29 22:10:00,84 °F
2023-07-29 22:15:00,85 °F
2023-07-29 22:45:00,84 °F
2023-07-29 22:55:00,83 °F
2023-07-29 23:05:00,82 °F
2023-07-29 23:35:00,81.3 °F
2023-07-29 23:40:00,82 °F
2023-07-29 23:45:00,83 °F
2023-07-30 00:10:00,84 °F
2023-07-30 02:30:00,84.5 °F
2023-07-30 02:35:00,83 °F
2023-07-30 02:45:00,82.5 °F
2023-07-30 03:00:00,84 °F
2023-07-30 07:05:00,85 °F
2023-07-30 07:10:00,84 °F
2023-07-30 07:15:00,83 °F
2023-07-30 07:35:00,83.7 °F
2023-07-30 10:45:00,84.5 °F
2023-07-30 10:50:00,85 °F
2023-07-30 11:00:00,84 °F
2023-07-30 11:10:00,83 °F
2023-07-30 11:25:00,82.5 °F
2023-07-30 11:35:00,84 °F
2023-07-30 12:25:00,84.5 °F
2023-07-30 12:40:00,83 °F
2023-07-30 13:00:00,82.5 °F
2023-07-30 13:10:00,84 °F
2023-07-30 13:45:00,84.5 °F
2023-07-30 13:55:00,83.3 °F
2023-07-30 14:40:00,82.5 °F
2023-07-30 14:50:00,82.5 °F
2023-07-30 14:55:00,82.5 °F
2023-07-30 15:00:00,82.3 °F
2023-07-30 15:55:00,83 °F
2023-07-30 16:15:00,82 °F
2023-07-30 16:20:00,82.5 °F
2023-07-30 16:40:00,83 °F
2023-07-30 16:50:00,84 °F
2023-07-30 17:55:00,85 °F
2023-07-30 19:25:00,84 °F
2023-07-30 19:45:00,83.3 °F
2023-07-30 20:15:00,82.5 °F
2023-07-30 20:20:00,84 °F
2023-07-30 21:10:00,84.5 °F
2023-07-30 21:15:00,83 °F
2023-07-30 21:35:00,82.5 °F
2023-07-30 21:45:00,84 °F
2023-07-30 22:40:00,83 °F
2023-07-30 22:45:00,82 °F
2023-07-30 23:05:00,81 °F
2023-07-30 23:10:00,82 °F
2023-07-30 23:15:00,83 °F
2023-07-30 23:35:00,83.5 °F
2023-07-30 23:40:00,82 °F
2023-07-30 23:50:00,81.5 °F
2023-07-31 00:00:00,83 °F
2023-07-31 00:30:00,83.7 °F
2023-07-31 03:10:00,84.5 °F
2023-07-31 03:15:00,83 °F
2023-07-31 03:25:00,82.5 °F
2023-07-31 03:55:00,84 °F
2023-07-31 04:25:00,84 °F
2023-07-31 05:10:00,84 °F
2023-07-31 05:35:00,84 °F
2023-07-31 06:05:00,84 °F
2023-07-31 06:10:00,83 °F
2023-07-31 06:20:00,82 °F
2023-07-31 06:30:00,81.5 °F
2023-07-31 06:35:00,81.5 °F
2023-07-31 06:45:00,83 °F
2023-07-31 07:35:00,84 °F
2023-07-31 08:50:00,84.5 °F
2023-07-31 09:00:00,83 °F
2023-07-31 09:10:00,82 °F
2023-07-31 09:15:00,83 °F
2023-07-31 09:25:00,84 °F
2023-07-31 10:55:00,84.5 °F
2023-07-31 11:05:00,83 °F
2023-07-31 11:25:00,82 °F
2023-07-31 11:30:00,83 °F
2023-07-31 11:40:00,84 °F
2023-07-31 12:45:00,84.5 °F
2023-07-31 12:55:00,83 °F
2023-07-31 13:35:00,82.5 °F
2023-07-31 13:40:00,82.5 °F
2023-07-31 13:50:00,84 °F
2023-07-31 14:45:00,85 °F
2023-07-31 14:50:00,84 °F
2023-07-31 15:05:00,83 °F
2023-07-31 16:00:00,82.5 °F
2023-07-31 16:10:00,84 °F
2023-07-31 16:50:00,85 °F
2023-07-31 16:55:00,84 °F
2023-07-31 17:10:00,83 °F
2023-07-31 18:05:00,82.5 °F
2023-07-31 18:15:00,84 °F
2023-07-31 18:45:00,84.5 °F
2023-07-31 19:00:00,83 °F
2023-07-31 19:20:00,84 °F
2023-07-31 19:40:00,83 °F
2023-07-31 19:55:00,82.5 °F
2023-07-31 20:00:00,82 °F
2023-07-31 20:35:00,81.5 °F
2023-07-31 20:50:00,81 °F
2023-07-31 21:25:00,80 °F
2023-07-31 21:30:00,80.7 °F
2023-07-31 21:35:00,80 °F
2023-07-31 22:20:00,79.5 °F
2023-07-31 22:30:00,81 °F
2023-07-31 22:40:00,82 °F
2023-07-31 22:45:00,81 °F
2023-07-31 22:55:00,82 °F
2023-07-31 23:25:00,83 °F
2023-08-01 00:45:00,84 °F
2023-08-01 00:50:00,83 °F
2023-08-01 00:55:00,82 °F
2023-08-01 01:05:00,81.5 °F
2023-08-01 01:15:00,83 °F
2023-08-01 02:05:00,83.5 °F
2023-08-01 02:10:00,82 °F
2023-08-01 02:15:00,81 °F
2023-08-01 02:20:00,81.7 °F
2023-08-01 02:30:00,83 °F
2023-08-01 03:30:00,83.5 °F
2023-08-01 03:35:00,82 °F
2023-08-01 03:40:00,81 °F
2023-08-01 03:45:00,82 °F
2023-08-01 03:55:00,83 °F
2023-08-01 04:50:00,83.5 °F
2023-08-01 04:55:00,82 °F
2023-08-01 05:05:00,83 °F
2023-08-01 05:45:00,84 °F
2023-08-01 06:35:00,83 °F
2023-08-01 06:40:00,82 °F
2023-08-01 06:45:00,81 °F
2023-08-01 07:00:00,80.3 °F
2023-08-01 07:20:00,79.5 °F
2023-08-01 07:25:00,79.3 °F
2023-08-01 07:55:00,78 °F
2023-08-01 08:00:00,79 °F
2023-08-01 08:05:00,80 °F
2023-08-01 08:15:00,80.5 °F
2023-08-01 08:20:00,81 °F
2023-08-01 08:55:00,81.7 °F
2023-08-01 10:10:00,82.7 °F
2023-08-01 10:15:00,82.3 °F
2023-08-01 10:20:00,82.7 °F
2023-08-01 11:40:00,83.5 °F
2023-08-01 11:50:00,82 °F
2023-08-01 12:00:00,81.3 °F
2023-08-01 12:05:00,81.6 °F
2023-08-01 12:15:00,83 °F
2023-08-01 12:50:00,83.5 °F
2023-08-01 13:00:00,82 °F
2023-08-01 13:30:00,81 °F
2023-08-01 13:35:00,81.7 °F
2023-08-01 13:45:00,83 °F
2023-08-01 14:35:00,84 °F
2023-08-01 14:40:00,83.3 °F
2023-08-01 14:50:00,82 °F
2023-08-01 15:35:00,81 °F
2023-08-01 15:40:00,82 °F
2023-08-01 15:45:00,83 °F
2023-08-01 16:10:00,83.5 °F
2023-08-01 16:25:00,82 °F
2023-08-01 16:55:00,81.5 °F
2023-08-01 17:05:00,83 °F
2023-08-01 17:30:00,83.5 °F
2023-08-01 17:40:00,82 °F
2023-08-01 17:45:00,83 °F
2023-08-01 17:55:00,84 °F
2023-08-01 18:10:00,83 °F
2023-08-01 18:20:00,82 °F
2023-08-01 18:50:00,83 °F
2023-08-01 19:10:00,84 °F
2023-08-01 20:45:00,85 °F
2023-08-01 20:50:00,84.5 °F
2023-08-01 20:55:00,84 °F
2023-08-01 21:00:00,83 °F
2023-08-01 21:15:00,82.5 °F
2023-08-01 21:20:00,82 °F
2023-08-01 21:50:00,81.5 °F
2023-08-01 21:55:00,83 °F
2023-08-01 22:25:00,83.5 °F
2023-08-01 22:35:00,82 °F
2023-08-01 22:55:00,81 °F
2023-08-01 23:00:00,82 °F
2023-08-01 23:10:00,83 °F
2023-08-02 00:10:00,84 °F
2023-08-02 00:15:00,83.3 °F
2023-08-02 00:25:00,82 °F
2023-08-02 00:40:00,81.5 °F
2023-08-02 00:50:00,83 °F
2023-08-02 02:25:00,83.5 °F
2023-08-02 02:30:00,83.5 °F
2023-08-02 02:35:00,82 °F
2023-08-02 02:50:00,81 °F
2023-08-02 02:55:00,82 °F
2023-08-02 03:05:00,83 °F
2023-08-02 03:25:00,83 °F
2023-08-02 03:40:00,83 °F
2023-08-02 03:55:00,83 °F
2023-08-02 04:15:00,83 °F
2023-08-02 04:30:00,83.3 °F
2023-08-02 04:40:00,82 °F
2023-08-02 04:50:00,81 °F
2023-08-02 05:00:00,82 °F
2023-08-02 05:05:00,83 °F
2023-08-02 05:50:00,83 °F
2023-08-02 05:55:00,82 °F
2023-08-02 06:00:00,83 °F
2023-08-02 06:15:00,83 °F
2023-08-02 06:50:00,83 °F
2023-08-02 08:00:00,82 °F
2023-08-02 08:15:00,81 °F
2023-08-02 08:40:00,80 °F
2023-08-02 08:45:00,81 °F
2023-08-02 08:55:00,82 °F
2023-08-02 09:55:00,82.5 °F
2023-08-02 10:10:00,81 °F
2023-08-02 10:25:00,80.5 °F
2023-08-02 10:35:00,82 °F
2023-08-02 10:40:00,82 °F
2023-08-02 11:35:00,82.5 °F
2023-08-02 11:55:00,81 °F
2023-08-02 12:00:00,81.5 °F
2023-08-02 12:55:00,80 °F
2023-08-02 13:00:00,81 °F
2023-08-02 13:10:00,82 °F
2023-08-02 13:45:00,81 °F
2023-08-02 14:35:00,80 °F
2023-08-02 15:20:00,81 °F
2023-08-02 15:40:00,82 °F
2023-08-02 16:25:00,83 °F
2023-08-02 16:30:00,82.3 °F
2023-08-02 16:45:00,81 °F
2023-08-02 17:45:00,82 °F
2023-08-02 18:05:00,82.5 °F
2023-08-02 18:20:00,81.5 °F
2023-08-02 18:30:00,82.5 °F
2023-08-02 18:45:00,81.5 °F
2023-08-02 18:55:00,83 °F
2023-08-02 19:00:00,82 °F
2023-08-02 19:10:00,81.5 °F
2023-08-02 19:25:00,82.5 °F
2023-08-02 19:50:00,83 °F
2023-08-02 20:05:00,82 °F
2023-08-02 20:10:00,83 °F
2023-08-02 20:30:00,82 °F
2023-08-02 20:40:00,81 °F
2023-08-02 20:45:00,82 °F
2023-08-02 20:55:00,82.5 °F
2023-08-02 21:00:00,81 °F
2023-08-02 21:05:00,82 °F
2023-08-02 21:15:00,82.5 °F
2023-08-02 21:25:00,81 °F
2023-08-02 21:30:00,82 °F
2023-08-02 21:40:00,83 °F
2023-08-02 21:45:00,82 °F
2023-08-02 21:50:00,81 °F
2023-08-02 21:55:00,82 °F
2023-08-02 22:05:00,82.5 °F
2023-08-02 22:15:00,81.5 °F
2023-08-02 22:30:00,82.5 °F
2023-08-02 22:40:00,81 °F
2023-08-02 22:45:00,82 °F
2023-08-02 22:55:00,83 °F
2023-08-03 00:35:00,83.5 °F
2023-08-03 00:40:00,82 °F
2023-08-03 00:45:00,83 °F
2023-08-03 01:15:00,83.5 °F
2023-08-03 01:20:00,82 °F
2023-08-03 01:30:00,83 °F
2023-08-03 02:05:00,83.5 °F
2023-08-03 02:10:00,82 °F
2023-08-03 02:15:00,83 °F
2023-08-03 03:10:00,83.5 °F
2023-08-03 03:15:00,82 °F
2023-08-03 03:20:00,83 °F
2023-08-03 04:00:00,84 °F
2023-08-03 04:05:00,83 °F
2023-08-03 04:10:00,82 °F
2023-08-03 04:15:00,83 °F
2023-08-03 05:00:00,83.5 °F
2023-08-03 05:05:00,82 °F
2023-08-03 05:10:00,83 °F
2023-08-03 06:20:00,83.7 °F
2023-08-03 06:25:00,83 °F
2023-08-03 06:30:00,83.7 °F
2023-08-03 06:35:00,83.5 °F
2023-08-03 06:40:00,83.5 °F
2023-08-03 06:50:00,83.5 °F
2023-08-03 07:50:00,83.4 °F
2023-08-03 08:45:00,84 °F
2023-08-03 09:20:00,83 °F
2023-08-03 09:30:00,82 °F
2023-08-03 09:35:00,83 °F
2023-08-03 10:05:00,83.5 °F
2023-08-03 10:15:00,82 °F
2023-08-03 10:20:00,83 °F
2023-08-03 10:50:00,82 °F
2023-08-03 11:10:00,81.5 °F
2023-08-03 11:20:00,83 °F
2023-08-03 11:25:00,82 °F
2023-08-03 11:35:00,81.3 °F
2023-08-03 11:40:00,82 °F
2023-08-03 11:50:00,83 °F
2023-08-03 11:55:00,82 °F
2023-08-03 12:00:00,83 °F
2023-08-03 13:00:00,83.5 °F
2023-08-03 13:05:00,82 °F
2023-08-03 13:10:00,83 °F
2023-08-03 13:25:00,83.5 °F
2023-08-03 13:30:00,82 °F
2023-08-03 13:35:00,83 °F
2023-08-03 13:50:00,83.5 °F
2023-08-03 13:55:00,82 °F
2023-08-03 14:00:00,83 °F
2023-08-03 14:10:00,84 °F
2023-08-03 14:15:00,83 °F
2023-08-03 14:20:00,82 °F
2023-08-03 14:25:00,83 °F
2023-08-03 14:30:00,84 °F
2023-08-03 14:35:00,83.3 °F
2023-08-03 14:40:00,82.5 °F
2023-08-03 14:55:00,83.5 °F
2023-08-03 15:05:00,82.5 °F
2023-08-03 15:15:00,83.5 °F
2023-08-03 15:20:00,82 °F
2023-08-03 15:25:00,82.6 °F
2023-08-03 15:30:00,82 °F
2023-08-03 16:05:00,83 °F
2023-08-03 16:10:00,82 °F
2023-08-03 16:20:00,81 °F
2023-08-03 16:25:00,81.5 °F
2023-08-03 17:25:00,80 °F
2023-08-03 17:30:00,81 °F
2023-08-03 17:35:00,81.5 °F
2023-08-03 17:40:00,81.7 °F
2023-08-03 18:05:00,80.5 °F
2023-08-03 18:10:00,81.5 °F
2023-08-03 18:25:00,80.5 °F
2023-08-03 18:30:00,82 °F
2023-08-03 18:35:00,81 °F
2023-08-03 18:45:00,80.5 °F
2023-08-03 18:50:00,82 °F
2023-08-03 18:55:00,81 °F
2023-08-03 19:05:00,80.3 °F
2023-08-03 19:35:00,81 °F
2023-08-03 19:40:00,81.5 °F
2023-08-03 19:55:00,82 °F
2023-08-03 20:15:00,82.5 °F
2023-08-03 20:20:00,81 °F
2023-08-03 20:25:00,82 °F
2023-08-03 20:35:00,82.5 °F
2023-08-03 20:40:00,81 °F
2023-08-03 20:45:00,81.7 °F
2023-08-03 20:55:00,82.5 °F
2023-08-03 21:00:00,81 °F
2023-08-03 21:05:00,82 °F
2023-08-03 21:15:00,82.5 °F
2023-08-03 21:25:00,81.5 °F
2023-08-03 21:35:00,82.5 °F
2023-08-03 21:45:00,81 °F
2023-08-03 21:50:00,82 °F
2023-08-03 21:55:00,83 °F
2023-08-03 22:00:00,82 °F
2023-08-03 22:05:00,81 °F
2023-08-03 22:10:00,82 °F
2023-08-03 22:20:00,82.5 °F
2023-08-03 22:25:00,81 °F
2023-08-03 22:30:00,82 °F
2023-08-03 22:40:00,83 °F
2023-08-03 22:45:00,82 °F
2023-08-03 23:00:00,81 °F
2023-08-03 23:05:00,82 °F
2023-08-03 23:15:00,82.5 °F
2023-08-03 23:25:00,81 °F
2023-08-03 23:35:00,82 °F
2023-08-03 23:50:00,82.5 °F
2023-08-03 23:55:00,81 °F
2023-08-04 00:00:00,82 °F
2023-08-04 00:15:00,83 °F
2023-08-04 00:20:00,82 °F
2023-08-04 00:25:00,81 °F
2023-08-04 00:30:00,82 °F
2023-08-04 00:50:00,82.5 °F
2023-08-04 00:55:00,81 °F
2023-08-04 01:00:00,82 °F
2023-08-04 01:20:00,82.5 °F
2023-08-04 01:25:00,81 °F
2023-08-04 01:35:00,82 °F
2023-08-04 01:55:00,82.5 °F
